Category,Title,Price,Bedrooms,Floor Area,Lot Area,URL,Barangay,Town/City,Longitude,Latitude
house,Pre-Owned House & Lot in General Trias Cavite-MC,6500000,5,97,150,https://www.lamudi.com.ph/pre-owned-house-lot-in-general-trias-cavite-mc-168852774655.html,San Francisco,General Trias,120.918355,14.312446
house,Tandang Sora 3 Storey Townhouse For Sale in Quezon City near Trinoma LSS,13815900,3,153,45,https://www.lamudi.com.ph/tandang-sora-3-storey-townhouse-for-sale-in-quezon-168864941620.html,Tandang Sora,Quezon City,121.042788,14.6820013
house,"N-R-1-106: Acquired Property for Sale at Lot 20, Block 5, Villa Grande Heights Subdiv...",2782400,0,69,100,https://www.lamudi.com.ph/n-r-1-106-acquired-property-for-sale-at-lot-20-blo-168897913729.html,Lizada,Davao,125.493565,6.99957
house,Jester Heights House and Lot for SALE! 12M net,12000000,4,172,0,https://www.lamudi.com.ph/jester-heights-house-and-lot-for-sale-12m-net-168860765855.html,Francisco,Tagaytay,120.98341,14.124996
house,"Camella Monticello | RINA, RFO 2BR House and Lot for Sale in San Jose del Monte, Bula...",5960000,2,40,66,https://www.lamudi.com.ph/camella-monticello-rina-rfo-2br-house-and-lot-for-168929780754.html,Sapang Palay,San Jose del Monte,121.0612785,14.8450503
house,"Camella Monticello | ARIELLE IU, NRFO 2BR Townhouse for Sale in San Jose del Monte, B...",2839000,2,46,42,https://www.lamudi.com.ph/camella-monticello-arielle-iu-nrfo-2br-townhouse-f-168929780539.html,Sapang Palay,San Jose del Monte,121.0612785,14.8450503
house,"Camella Monticello | RAVENA IU, RFO 2BR Townhouse for Sale in San Jose del Monte, Bul...",3531000,2,40,40,https://www.lamudi.com.ph/camella-monticello-ravena-iu-rfo-2br-townhouse-for-168929780674.html,Sapang Palay,San Jose del Monte,121.0612785,14.8450503
house,"Camella Sierra Metro East | DANA SF, RFO 4BR House and Lot for Sale in Antipolo, Riza...",11051000,4,85,176,https://www.lamudi.com.ph/camella-sierra-metro-east-dana-sf-rfo-4br-house-an-168956070765.html,Dalig,Antipolo,121.1957324,14.5581146714
house,"Camella Verra Metro North | ARIELLE EU 122sqm, RFO 2BR Townhouse Sale in Valenzuela C...",6756000,2,36,122,https://www.lamudi.com.ph/camella-verra-metro-north-arielle-eu-122sqm-rfo-2b-168932445793.html,Bignay,Valenzuela,120.996235,14.745664
house,"Amarilyo Crest | Chopin 3BR Single Detached House for Sale in Taytay, Rizal | Aspire ...",9700000,3,113,180,https://www.lamudi.com.ph/amarilyo-crest-chopin-3br-single-detached-house-fo-168967296428.html,San Juan,Taytay,121.157888,14.560621
house,3 Bedroom Townhouse Unit for sale at Traveo Residences (TYPE B),5038515,3,94,56,https://www.lamudi.com.ph/3-bedroom-townhouse-unit-for-sale-at-traveo-reside-168982166456.html,Guitnang Bayan II,San Mateo,121.138006,14.694005
house,"Verna | Iris 3BR Single Detached House for Sale in San Rafael, Bulacan | Aspire by Fi...",7030500,3,62,120,https://www.lamudi.com.ph/verna-iris-3br-single-detached-house-for-sale-in-s-168983884115.html,San Roque,San Rafael,120.9397653955,15.0136687229
house,"Pre-owned House & Lot for sale in BF Homes Parañaque, Metro Manila",13800000,3,260,205,https://www.lamudi.com.ph/pre-owned-house-lot-for-sale-in-bf-homes-para-aque-168959040541.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,Fully Renovated East-facing Bungalow House for sale in BF Homes Las Piñas,18000000,3,150,204,https://www.lamudi.com.ph/fully-renovated-east-facing-bungalow-house-for-sal-168684290916.html,B.F. International Village,Las Piñas,121.0061146,14.4508188
house,Single detached house and lot for sale in daang hari bacoor cavite,9000000,5,190,135,https://www.lamudi.com.ph/single-detached-house-and-lot-for-sale-in-daang-ha-168957092253.html,Molino III,Bacoor,120.9777822,14.3981207
house,FOR SALE: Modern Elegant Single Detached Semi Furnished House & Lot in Soluna Ex,10000000,3,110,136,https://www.lamudi.com.ph/for-sale-modern-elegant-single-detached-semi-furni-168938699019.html,Mambog IV,Bacoor,120.9622969,14.4204905
house,5 bedroom house in lot with pool  in binan laguna,38500000,5,392,610,https://www.lamudi.com.ph/5-bedroom-house-in-lot-with-pool-in-binan-laguna-16880925461.html,Biñan,Biñan,121.0539924,14.2703263
house,Anyana Bel Air West By Antel House for Sale,0,3,80,0,https://www.lamudi.com.ph/anyana-bel-air-west-by-antel-house-for-sale-168865032416.html,Amaya VI,Tanza,120.829239,14.37486
house,"Townhouse Unit with Balcony for Sale at Breyonna Homes in Minglanilla City, Cebu",6200000,3,83,60,https://www.lamudi.com.ph/townhouse-unit-with-balcony-for-sale-at-breyonna-h-168965106660.html,Pakigne,Minglanilla,123.8096938,10.2443356
house,"L-R-1-1269- Acquired Property for Sale in Lot 30, Block 16, Amazon St., Avida Woodhil...",0,0,68,156,https://www.lamudi.com.ph/l-r-1-1269-acquired-property-for-sale-in-lot-30-bl-169138920595.html,Canlubang,Calamba,121.0533622,14.1857173
house,"L-R-1-1266- Acquired Property for Sale in Lot 27, Block 6 (Pcs-131102-000248), Lexber...",0,0,90,45,https://www.lamudi.com.ph/l-r-1-1266-acquired-property-for-sale-in-lot-27-bl-16913892230.html,Santo Tomas Proper,Baguio,120.586268,16.384875
house,"L-R-1-1267- Acquired Property for Sale in Lot 4 and 6, Block 3, St. Johns Wood Road, ...",0,0,337,400,https://www.lamudi.com.ph/l-r-1-1267-acquired-property-for-sale-in-lot-4-and-169138918672.html,Calumpang Lejos I,Indang,120.854435,14.23648
house,PRE - SELLING (3) STOREY TRIPLEX MODERN DESIGN HOUSE & LOT FOR SALE IN LAS PIÑAS,10578000,4,208,80,https://www.lamudi.com.ph/pre-selling-3-storey-triplex-modern-design-house-l-168378249360.html,Pilar,Las Piñas,121.0080137,14.417168
house,BRAND NEW 3STOREY HOUSE AND LOT FOR SALE WITH 2CAR GARAGE IN TALON SINGKO,8000000,3,140,80,https://www.lamudi.com.ph/brand-new-3storey-house-and-lot-for-sale-with-2car-168379127551.html,Talon Singko,Las Piñas,120.996723,14.422561
house,For Sale Brand New Two (2) Storey Town House Along Naga Road In Las Piñas,4500000,2,67,56,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-town-house-along-n-168422015318.html,Pulang Lupa Dos,Las Piñas,120.987483,14.461456
house,For Sale Brand New Two (2) Storey Triplex House And Lot In Las Pinas,8500000,4,140,80,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-triplex-house-and-168421966572.html,Pulang Lupa Dos,Las Piñas,120.987483,14.461456
house,For Sale Brand New Town House And Lot With 1car Garage In Las Pinas,7300000,4,140,71,https://www.lamudi.com.ph/for-sale-brand-new-town-house-and-lot-with-1car-ga-168421749271.html,Manuyo Dos,Las Piñas,120.9957576,14.4675605
house,Canyon Woods Tagaytay House For Sale,26500000,5,650,430,https://www.lamudi.com.ph/canyon-woods-tagaytay-house-for-sale-169158822736.html,San Gregorio,Laurel,120.8753403,14.0399479
house,"Grand Modern Tropical Brand New House & Lot for Sale in Merville Park, Parañaque",68000000,6,510,512,https://www.lamudi.com.ph/grand-modern-tropical-brand-new-house-lot-for-sale-16894037172.html,Merville,Parañaque,121.02519,14.50215
house,PRE - SELLING (3) STOREY TRIPLEX MODERN DESIGN HOUSE & LOT FOR SALE IN LAS PIÑAS,10578000,4,208,80,https://www.lamudi.com.ph/pre-selling-3-storey-triplex-modern-design-house-l-168378249360.html,Pilar,Las Piñas,121.0080137,14.417168
house,BRAND NEW 3STOREY HOUSE AND LOT FOR SALE WITH 2CAR GARAGE IN TALON SINGKO,8000000,3,140,80,https://www.lamudi.com.ph/brand-new-3storey-house-and-lot-for-sale-with-2car-168379127551.html,Talon Singko,Las Piñas,120.996723,14.422561
house,For Sale Brand New Two (2) Storey Town House Along Naga Road In Las Piñas,4500000,2,67,56,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-town-house-along-n-168422015318.html,Pulang Lupa Dos,Las Piñas,120.987483,14.461456
house,For Sale Brand New Two (2) Storey Triplex House And Lot In Las Pinas,8500000,4,140,80,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-triplex-house-and-168421966572.html,Pulang Lupa Dos,Las Piñas,120.987483,14.461456
house,For Sale Brand New Town House And Lot With 1car Garage In Las Pinas,7300000,4,140,71,https://www.lamudi.com.ph/for-sale-brand-new-town-house-and-lot-with-1car-ga-168421749271.html,Manuyo Dos,Las Piñas,120.9957576,14.4675605
house,Brand New Two (2) Storey Duplex House And Lot For Sale In Las Pinas,4800000,3,80,70,https://www.lamudi.com.ph/brand-new-two-2-storey-duplex-house-and-lot-for-sa-168421053358.html,Talon Singko,Las Piñas,120.996723,14.422561
house,Modern Design Single Detached (3) Storey House and Lot For Sale in Las Piñas,30000000,5,550,240,https://www.lamudi.com.ph/modern-design-single-detached-3-storey-house-and-l-168448295442.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Brand New 2 Storey House and Lot For Sale with 1 Car Garage in Las Piñas,7900000,3,130,80,https://www.lamudi.com.ph/brand-new-2-storey-house-and-lot-for-sale-with-1-c-168448281067.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Pre-selling (3) Storey Triplex Modern Design House and Lot For Sale in Las Piñas,10578000,4,208,80,https://www.lamudi.com.ph/pre-selling-3-storey-triplex-modern-design-house-a-168448247021.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Brand-New Two Storey House and Lot For Sale with 2 Car Garage in Las Piñas,9800000,3,180,120,https://www.lamudi.com.ph/brand-new-two-storey-house-and-lot-for-sale-with-2-16844822810.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,For Sale Spacious and Modern Design Bungalow House and Lot in Las Piñas City,15500000,5,252,280,https://www.lamudi.com.ph/for-sale-spacious-and-modern-design-bungalow-house-168931850460.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,"Brand New House For Sale in Ayala Westgrove Heights, Silang, Cavite",89000000,5,670,498,https://www.lamudi.com.ph/brand-new-house-for-sale-in-ayala-westgrove-height-168535503452.html,Puting Kahoy,Silang,121.0361144,14.2174433
house,Brand New Contemporary Overlooking House and Lot Pacific Heights/Vista Grande,19500000,4,213,150,https://www.lamudi.com.ph/brand-new-contemporary-overlooking-house-and-lot-p-168805027181.html,Cadulawan,Talisay,123.8316085,10.2814879
house,3 Storey Elegantly Finished Townhouse For Sale in DBP Village Las Piñas City,11898000,5,230,112,https://www.lamudi.com.ph/3-storey-elegantly-finished-townhouse-for-sale-in-168940048169.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,"Camella Monticello | CARMINA Uphill, RFO 3BR House and Lot for Sale in San Jose del M...",7206000,3,65,88,https://www.lamudi.com.ph/camella-monticello-carmina-uphill-rfo-3br-house-an-168929780855.html,Sapang Palay,San Jose del Monte,121.0612785,14.8450503
house,"Antipolo, Rizal Mansion House and Lot for Sale in Valley Golf Subdivision",0,10,2500,2186,https://www.lamudi.com.ph/antipolo-rizal-mansion-house-and-lot-for-sale-in-v-168447725814.html,San Juan,Cainta,121.1292,14.590175
house,For Sale Three (3) Huge Fully furnished brand new house in BF Homes Parañaque,42400000,5,490,329,https://www.lamudi.com.ph/for-sale-three-3-huge-fully-furnished-brand-new-ho-168969088099.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"Claremont Phase 4 | Opal 3BR Single Attached House for Sale in Mabalacat, Pampanga | ...",1650000,3,53,88,https://www.lamudi.com.ph/claremont-phase-4-opal-3br-single-attached-house-f-168967583682.html,Santa Maria,Mabalacat,120.60564,15.214685
house,"Pineview | Caroline 1BR SA House and Lot for Sale in Tanza, Cavite | Futura by Filinv...",1800000,1,29,88,https://www.lamudi.com.ph/pineview-caroline-1br-sa-house-and-lot-for-sale-in-169018893953.html,Sahud Ulan,Tanza,120.820352424,14.3614938925
house,"Springfield View | Molave House and Lot for Sale in Tanza, Cavite | Futura by Filinve...",2300000,0,39,100,https://www.lamudi.com.ph/springfield-view-molave-house-and-lot-for-sale-in-169018894045.html,Sahud Ulan,Tanza,120.8266517955,14.3678626928
house,Valle Verde House and Lot for Sale! Pasig City,330000000,5,754,1288,https://www.lamudi.com.ph/valle-verde-house-and-lot-for-sale-pasig-city-169148384281.html,Ugong,Pasig,121.072573,14.582943
house,"Prime Sleek House and Lot for Sale In Ayala Westgrove Heights, Silang, Cavite",65000000,4,875,524,https://www.lamudi.com.ph/prime-sleek-house-and-lot-for-sale-in-ayala-westgr-169159836319.html,Puting Kahoy,Silang,121.0361144,14.2174433
house,San Antonio Village 6.7M 2 Storey House & Lot for sale Leonilla Hill Baguio-MAA,6736000,3,72,126,https://www.lamudi.com.ph/san-antonio-village-6-7m-2-storey-house-lot-for-sa-169086821972.html,San Antonio Village,Baguio,120.6015151,16.42770531
house,Newly Built Elegant 4Bedroom House,0,4,85,110,https://www.lamudi.com.ph/newly-built-elegant-4bedroom-house-16917279233.html,Pulong Buhangin,Santa Maria,121.0041294,14.8696481
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L2...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013845.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L1...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013945.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L2...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013998.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L3...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013673.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel EcoVillage Phase 1 | 3BR SA House and Lot for Sale in San Pablo, Laguna | Mode...",4200000,3,95,100,https://www.lamudi.com.ph/carmel-ecovillage-phase-1-3br-sa-house-and-lot-for-169174105096.html,Concepcion,San Pablo,121.3395235,14.0813836
house,3 Bedroom House and Lot at Celestis 2 in Antipolo Rizal (Corner),6448937,3,76,90,https://www.lamudi.com.ph/3-bedroom-house-and-lot-at-celestis-2-in-antipolo-168673593281.html,San Luis,Antipolo,121.182157,14.594745
house,3 Bedroom House and Lot at Celestis 2 in Antipolo Rizal (End),6484059,3,76,91,https://www.lamudi.com.ph/3-bedroom-house-and-lot-at-celestis-2-in-antipolo-168673557526.html,San Luis,Antipolo,121.182157,14.594745
house,Resort Themed Ready for  Occupancy Overlooking 4 bedroom House in Balamban,18900000,4,350,500,https://www.lamudi.com.ph/resort-themed-ready-for-occupancy-overlooking-4-be-168784935789.html,Pondol,Balamban,123.719806,10.48743
house,Newest Housing Project In Mactan Walking Distance from CCLEX,6800000,3,106,88,https://www.lamudi.com.ph/newest-housing-project-in-mactan-walking-distance-168784620774.html,Babag,Lapu-Lapu,123.949863,10.2836629
house,"L-R-1-1262: Acquired Property House and Lot for Sale in Lot 4-G, Psd-01-082768, Brgy....",4100000,1,175,300,https://www.lamudi.com.ph/l-r-1-1262-acquired-property-house-and-lot-for-sal-168726138657.html,Lucap,Alaminos,119.990462,16.18479
house,"M-R-2-164: Acquired Property Townhouse for Sale in Lot 1, Block 4, Siena St. corner F...",3550000,1,70,86,https://www.lamudi.com.ph/m-r-2-164-acquired-property-townhouse-for-sale-in-168664823678.html,Pulang Lupa Uno,Las Piñas,120.97595,14.472631
house,"10 Bedroom House for Sale Antipolo, Rizal, Valley Golf",0,10,2500,2186,https://www.lamudi.com.ph/10-bedroom-house-for-sale-antipolo-rizal-valley-go-16844771850.html,Mambugan,Antipolo,121.157573,14.58843
house,Canyon Woods Premium House and Lot for SALE! 357 sqm lot area at 18M,18000000,4,275,357,https://www.lamudi.com.ph/canyon-woods-premium-house-and-lot-for-sale-357-sq-168793535750.html,San Gregorio,Laurel,120.8753403,14.0399479
house,"Along Mindanao Avenue, Quezon City 3 Storey Townhouse For Sale LSS",8000000,3,114,46,https://www.lamudi.com.ph/along-mindanao-avenue-quezon-city-3-storey-townhou-168854211425.html,Tandang Sora,Quezon City,121.042788,14.6820013
house,"Royal Pines House and Lot For Sale ! 600 sqm Lot Area for 22M, Tagaytay City",22000000,4,400,600,https://www.lamudi.com.ph/royal-pines-house-and-lot-for-sale-600-sqm-lot-are-168848081593.html,Maharlika West,Tagaytay,120.9434149,14.1026081
house,"L-R-1-1265: Acquired Property for Sale at Lot 4, Block 5, corner of Bougainvilla and ...",4649000,0,150,194,https://www.lamudi.com.ph/l-r-1-1265-acquired-property-for-sale-at-lot-4-blo-16889791379.html,Pook,Taal,120.930222,13.88775
house,"For Sale: 4 Bedrooms in Filinvest East Homes Cainta, Rizal",21000000,4,272,141,https://www.lamudi.com.ph/for-sale-4-bedrooms-in-filinvest-east-homes-cainta-168898372314.html,San Isidro,Cainta,121.118502,14.613156
house,"Camella Sierra Metro East | FREYA SF wCB, BTS 5BR House and Lot for Sale in Antipolo,...",12081000,5,142,176,https://www.lamudi.com.ph/camella-sierra-metro-east-freya-sf-wcb-bts-5br-hou-168956070557.html,Dalig,Antipolo,121.1957324,14.5581146714
house,New Housing Project in Mactan close proximity from CCLEX,7100000,3,106,88,https://www.lamudi.com.ph/new-housing-project-in-mactan-close-proximity-from-168914360682.html,Babag,Lapu-Lapu,123.949863,10.2836629
house,Filinvest Homes Tagum | Iris SA - Spanish Mediterranean 3BR House for Sale in Davao d...,2292321,3,40,100,https://www.lamudi.com.ph/filinvest-homes-tagum-iris-sa-spanish-mediterranea-168967296369.html,Visayan Village,Tagum,125.810526,7.436568
house,"Amarilyo Crest Residences | Opal 3BR Duplex House for Sale in Taytay, Rizal | Aspire ...",3800000,3,54,85,https://www.lamudi.com.ph/amarilyo-crest-residences-opal-3br-duplex-house-fo-168967296080.html,San Juan,Taytay,121.157888,14.560621
house,"For Sale - New Manila Townhouse 3 Storeys, Quezon City",35000000,6,432,144,https://www.lamudi.com.ph/for-sale-new-manila-townhouse-3-storeys-quezon-cit-168774808677.html,New Manila,Quezon City,121.0306,14.61633
house,A Step To Your Brighter Future - Sunny Homes House for Sale,0,2,48,0,https://www.lamudi.com.ph/a-step-to-your-brighter-future-sunny-homes-house-f-169042600390.html,Tamak,Padre Garcia,121.230757,13.876885
house,"Southwind | Banyan 3BR Single Detached House for Sale in San Pedro, Laguna | Aspire b...",11500000,3,167,132,https://www.lamudi.com.ph/southwind-banyan-3br-single-detached-house-for-sal-168983884280.html,San Antonio,San Pedro,121.0265376955,14.3402945916
