Category,Title,Price,Region,Bedrooms,Floor Area,Lot Area,URL,Image Link,Barangay,Town/City,Longitude,Latitude
house,"L-R-1-1263: Acquired Property House and Lot for Sale in Lot 10, Block 2, Marigold St....",2933500,Rizal,1,65,96,https://www.lamudi.com.ph/l-r-1-1263-acquired-property-house-and-lot-for-sal-168726138996.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4f186aff035f8.webp,San Luis,Antipolo,121.1882447,14.60458934
house,"L-TH-1-241: Acquired Property Townhouse for Sale in No. 48 (Lot 8, Block  5), Bacolod...",2071500,Batangas,1,75,54,https://www.lamudi.com.ph/l-th-1-241-acquired-property-townhouse-for-sale-in-168726139264.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4f186aff035f8.webp,Buli,Taal,120.9540553,13.88037447
house,"V-R-2-127: Acquired Property House and Lot for Sale in Lot 16, Block 5, Villa Teresa ...",5576100,Cebu,1,113,150,https://www.lamudi.com.ph/v-r-2-127-acquired-property-house-and-lot-for-sale-168726138342.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4f186aff035f8.webp,Gabi,Cordova,123.963501,10.26399728
house,2 Bedroom Single Attached Unit for sale at The Granary,2600000,Laguna,2,43,45,https://www.lamudi.com.ph/2-bedroom-single-attached-unit-for-sale-at-the-gra-168673497712.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/eaca121309cd84.webp,San Antonio,Biñan,121.0895615,14.3355937
house,"3-BR Townhouse For Sale in Brgy Kapitolyo Pasig nr BGC, Capitol Commons, Ortigas",19000000,Metro Manila,3,200,79,https://www.lamudi.com.ph/3-br-townhouse-for-sale-in-brgy-kapitolyo-pasig-nr-16876841372.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a1cece9c60a21d.webp,Kapitolyo,Pasig,121.060157,14.569208
house,5 Bedrooms House and Lot for Sale w/Jacuzzi in BF Homes Village Paranaque -JB,30000000,Metro Manila,5,280,251,https://www.lamudi.com.ph/5-bedrooms-house-and-lot-for-sale-w-jacuzzi-in-bf-168843559935.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f314f5c26ae79a.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"M-R-1-224: Acquired Property for Sale at Lot 5, Block 6, Garnet St., Sta. Lucia Villa...",4254000,Metro Manila,0,167,150,https://www.lamudi.com.ph/m-r-1-224-acquired-property-for-sale-at-lot-5-bloc-168897913866.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4f186aff035f8.webp,Punturin,Valenzuela,120.994049,14.735242
house,"L-TH-1-242: Acquired Property for Sale at Lot 30, Block 6, Pcs-04-027088, Cyprus St.,...",1444800,Cavite,0,48,54,https://www.lamudi.com.ph/l-th-1-242-acquired-property-for-sale-at-lot-30-bl-168897914113.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4f186aff035f8.webp,Salinas II,Bacoor,120.9413427,14.4412021
house,"Camella Sierra Metro East | ISSA SF, RFO 3BR House and Lot for Sale in Antipolo, Riza...",8836000,Rizal,3,72,112,https://www.lamudi.com.ph/camella-sierra-metro-east-issa-sf-rfo-3br-house-an-16893244619.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dd15f5d5628da6.webp,Dalig,Antipolo,121.1957324,14.5581146714
house,"Camella Sierra Metro East | JANA SF wCB, BTS 3BR House and Lot for Sale in Antipolo, ...",11647000,Rizal,3,90,176,https://www.lamudi.com.ph/camella-sierra-metro-east-jana-sf-wcb-bts-3br-hous-168932445731.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d040da548b8d23.webp,Dalig,Antipolo,121.1957324,14.5581146714
house,"Camella Monticello | FREYA, NRFO 5BR House and Lot for Sale in San Jose del Monte, Bu...",11096000,Bulacan,5,142,121,https://www.lamudi.com.ph/camella-monticello-freya-nrfo-5br-house-and-lot-fo-168929780516.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a065498645043a.webp,Sapang Palay,San Jose del Monte,121.0612785,14.8450503
house,"Camella Monticello | CRISELLE, RFO 2BR House and Lot for Sale in San Jose del Monte, ...",4130000,Bulacan,2,40,63,https://www.lamudi.com.ph/camella-monticello-criselle-rfo-2br-house-and-lot-168929780718.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1c270a1f071b70.webp,Sapang Palay,San Jose del Monte,121.0612785,14.8450503
house,"Camella Verra Metro North | EZABELLE SF, RFO 2BR House and Lot for Sale in Valenzuela...",4611000,Metro Manila,2,46,70,https://www.lamudi.com.ph/camella-verra-metro-north-ezabelle-sf-rfo-2br-hous-168956070191.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c36fe69c05303e.webp,Bignay,Valenzuela,120.996235,14.745664
house,Filinvest Homes Tagum | Amber SA - Spanish Mediterranean 2BR House for Sale in Davao ...,1196421,Davao del Norte,2,40,70,https://www.lamudi.com.ph/filinvest-homes-tagum-amber-sa-spanish-mediterrane-168967296018.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/90c3707b53c5fe.webp,Visayan Village,Tagum,125.810526,7.436568
house,Fully Renovated and furnished One Storey House Modern Designed Home in BF Homes,25000000,Metro Manila,4,300,280,https://www.lamudi.com.ph/fully-renovated-and-furnished-one-storey-house-mod-168941294915.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d7aa6928313468.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"Eastville Subd., Filinvest, Antipolo House for Sale",15500000,Rizal,5,189,300,https://www.lamudi.com.ph/eastville-subd-filinvest-antipolo-house-for-sale-168984136793.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a89afa47f119ab.webp,San Isidro,Cainta,121.1971089565,14.618787323436
house,"L-R-1-1268- Acquired Property for Sale in Lot 21, Blk. 38, Padre Gomez Street (Road L...",0,Laguna,0,49,65,https://www.lamudi.com.ph/l-r-1-1268-acquired-property-for-sale-in-lot-21-bl-169138919533.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d4966b26d9184a.webp,,Calamba,121.2197257,14.1951957
house,"Camella Provence | Jade, RFO 3-Bedroom House and Lot for Sale in Malolos City, Bulaca...",10318000,Bulacan,3,76,128,https://www.lamudi.com.ph/camella-provence-jade-rfo-3-bedroom-house-and-lot-168916132531.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d959dc5303a8c6.webp,Longos,Malolos,120.7973062,14.8743986
house,"Camella Tanza | CRISELLE 2 Lots 1 House, RFO 2-Bedroom House and Lot for Sale in Tanz...",5790000,Cavite,2,40,72,https://www.lamudi.com.ph/camella-tanza-criselle-2-lots-1-house-rfo-2-bedroo-168929780594.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5a3af437c8ec9d.webp,Bagtas,Tanza,120.8483729,14.3391539
house,"Brand New Casa Belleza Resort For Sale in Rodriguez, Rizal",0,Rizal,4,540,0,https://www.lamudi.com.ph/brand-new-casa-belleza-resort-for-sale-in-rodrigue-169148352840.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/70f4a6582fc17e.webp,Burgos,Rodriguez,121.232385,14.758831
house,Rights only no title,1400000,Pampanga,3,120,60,https://www.lamudi.com.ph/rights-only-no-title-16911115340.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3fa3d1874ccc54.webp,Mabiga,Mabalacat,120.593597,15.20025
house,"Spacious Modern House and Lot for Sale in Pilar Village, Las Piñas",16300000,Metro Manila,5,369,140,https://www.lamudi.com.ph/spacious-modern-house-and-lot-for-sale-in-pilar-vi-168952653687.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b76dd1fe36cc3d.webp,Pilar,Las Piñas,121.0080137,14.417168
house,Fully Renovated East-facing House and Lot in an Executive Village in BF Homes,25500000,Metro Manila,4,350,300,https://www.lamudi.com.ph/fully-renovated-east-facing-house-and-lot-in-an-ex-168957613389.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/80a7f05a8f9985.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"For Sale Single House and Lot at Bella Vista, Santa Maria Bulacan",4500000,Bulacan,3,65,80,https://www.lamudi.com.ph/for-sale-single-house-and-lot-at-bella-vista-santa-169158006514.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0dcba1b14d7cfb.webp,San Vicente,Santa Maria,121.0013289,14.8078715
house,"Brand New Casa Belleza Resort For Sale in Rodriguez, Rizal",0,Rizal,4,540,0,https://www.lamudi.com.ph/brand-new-casa-belleza-resort-for-sale-in-rodrigue-169148352840.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/70f4a6582fc17e.webp,Burgos,Rodriguez,121.232385,14.758831
house,Rights only no title,1400000,Pampanga,3,120,60,https://www.lamudi.com.ph/rights-only-no-title-16911115340.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3fa3d1874ccc54.webp,Mabiga,Mabalacat,120.593597,15.20025
house,Fully Renovated East-facing House and Lot in an Executive Village in BF Homes,25500000,Metro Manila,4,350,300,https://www.lamudi.com.ph/fully-renovated-east-facing-house-and-lot-in-an-ex-168957613389.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/80a7f05a8f9985.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,Lindenwood Residences Mauntinlupa House for Sale,50000000,Metro Manila,4,475,338,https://www.lamudi.com.ph/lindenwood-residences-mauntinlupa-house-for-sale-168770521145.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a674a9113726cb.webp,Tunasan,Muntinlupa,121.036376,14.372545
house,Xavierville 2 4-BR Townhouse for Sale,32000000,Metro Manila,4,202,0,https://www.lamudi.com.ph/xavierville-2-4-br-townhouse-for-sale-169009242862.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b65213601230c2.webp,Loyola Heights,Quezon City,121.076504,14.640624
house,Newly Bungalow House with Swimming Pool Super Spacious Elegant for Sale,53800000,Metro Manila,4,355,782,https://www.lamudi.com.ph/newly-bungalow-house-with-swimming-pool-super-spac-168417075334.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/161caac6654d40.webp,Talon Uno,Las Piñas,120.987165,14.446596
house,Brand New 3storey House And Lot For Sale In Talon Singko,8000000,Metro Manila,3,140,80,https://www.lamudi.com.ph/brand-new-3storey-house-and-lot-for-sale-in-talon-168421989219.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/52ebf765a8e671.webp,Talon Singko,Las Piñas,120.996723,14.422561
house,Brand New 2 Storey Single Detached House With Nice Location In Imus,11200000,Cavite,4,219,150,https://www.lamudi.com.ph/brand-new-2-storey-single-detached-house-with-nice-168421835212.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a161645a7dec83.webp,Anabu II-A,Imus,120.9356405,14.3841135
house,"For Sale Modern Type House and Lot with 1 Car Garage in Pilar Village, Las Piñas",10000000,Metro Manila,3,135,93,https://www.lamudi.com.ph/for-sale-modern-type-house-and-lot-with-1-car-gara-16844824218.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1510716d6368e5.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,"For Sale Two (2) Storey Duplex House and Lot in BF Resort, Las Piñas City",10800000,Metro Manila,4,190,102,https://www.lamudi.com.ph/for-sale-two-2-storey-duplex-house-and-lot-in-bf-r-168448225176.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/68250bd2bf0847.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,"For Sale Corner House with 1 Car Garage in BF Resort Village, Las Piñas",10000000,Metro Manila,4,145,128,https://www.lamudi.com.ph/for-sale-corner-house-with-1-car-garage-in-bf-reso-168448211476.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7bbb86ce81716d.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Elegant Brand-New Two Storey House and Lot For Sale in Las Piñas City,16800000,Metro Manila,6,300,240,https://www.lamudi.com.ph/elegant-brand-new-two-storey-house-and-lot-for-sal-168931855288.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/68e8c4c369b5d6.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,"Cozy Modern Brand New Townhouse for Sale in Better Living, Parañaque City",14000000,Metro Manila,3,184,132,https://www.lamudi.com.ph/cozy-modern-brand-new-townhouse-for-sale-in-better-16891669493.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1e729b2515f832.webp,Don Bosco,Parañaque,121.01849,14.48282
house,"Fully Furnished House and Lot for Sale in Capitol Park Homes, Quezon City",55000000,Metro Manila,3,370,302,https://www.lamudi.com.ph/fully-furnished-house-and-lot-for-sale-in-capitol-168917091397.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ed6f0ba9edcc85.webp,Matandang Balara,Quezon City,121.0819,14.6683
house,"14,591 per Month Pag ibig financing - Townhouse for sale in Padre Garcia",2484650,Batangas,3,48,52,https://www.lamudi.com.ph/14-591-per-month-pag-ibig-financing-townhouse-for-169090973753.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/68b7f247d28b51.webp,,Padre Garcia,121.2369771,13.8763589
house,"Pineview | Walnut 3BR SA House and Lot for Sale in Tanza, Cavite | Futura by Filinves...",3100000,Cavite,3,67,100,https://www.lamudi.com.ph/pineview-walnut-3br-sa-house-and-lot-for-sale-in-t-169018894098.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a51c41b0e2a7d1.webp,Sahud Ulan,Tanza,120.820352424,14.3614938925
house,"Pineview | Molave 2BR SD House and Lot for Sale in Tanza, Cavite | Futura by Filinves...",2700000,Cavite,2,39,100,https://www.lamudi.com.ph/pineview-molave-2br-sd-house-and-lot-for-sale-in-t-169018894096.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d0069d86cf6d9a.webp,Sahud Ulan,Tanza,120.820352424,14.3614938925
house,"Pineview | Danessa 2BR SA House and Lot for Sale in Tanza, Cavite | Futura by Filinve...",2100000,Cavite,2,37,88,https://www.lamudi.com.ph/pineview-danessa-2br-sa-house-and-lot-for-sale-in-169018893866.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0c2bc2fd6f299a.webp,Sahud Ulan,Tanza,120.820352424,14.3614938925
house,"Springfield View | Walnut Basic House and Lot for Sale in Tanza, Cavite | Futura by F...",2600000,Cavite,0,67,100,https://www.lamudi.com.ph/springfield-view-walnut-basic-house-and-lot-for-sa-169018894035.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0fc6d3fe0aa18b.webp,Sahud Ulan,Tanza,120.8266517955,14.3678626928
house,"Springfield View | Walnut Extended House and Lot for Sale in Tanza, Cavite | Futura b...",2600000,Cavite,0,67,100,https://www.lamudi.com.ph/springfield-view-walnut-extended-house-and-lot-for-16901889385.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/464e9da227e7fb.webp,Sahud Ulan,Tanza,120.8266517955,14.3678626928
house,"Spacious Modern House and Lot for Sale in Pilar Village, Las Piñas",16300000,Metro Manila,5,369,140,https://www.lamudi.com.ph/spacious-modern-house-and-lot-for-sale-in-pilar-vi-168952653687.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b76dd1fe36cc3d.webp,Pilar,Las Piñas,121.0080137,14.417168
house,Hillsborough Village House For Sale,95000000,Metro Manila,5,700,400,https://www.lamudi.com.ph/hillsborough-village-house-for-sale-168978355324.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b063deb45c67fc.webp,Alabang,Muntinlupa,121.037608,14.4179774
house,New Manila Single Detached for Sale! Quezon City,90000000,Metro Manila,5,450,251,https://www.lamudi.com.ph/new-manila-single-detached-for-sale-quezon-city-168957818056.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1fef813d1a2740.webp,New Manila,Quezon City,121.0306,14.61633
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L2...",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013464.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dc7791a976e894.webp,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L2...",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013410.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2abc4ecb758641.webp,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L7",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013716.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c9202ba24e56a8.webp,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L2...",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013715.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9c6fdd4e1274a6.webp,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L3...",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174014932.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4298169ecb8c8b.webp,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L3...",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-16917401362.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ad68c203bb2b86.webp,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L3...",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-16917401459.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/16467386fcdd7b.webp,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L3...",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-16917401459.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/16467386fcdd7b.webp,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L9",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174014018.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ee994deafc219e.webp,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L3...",3895000,Laguna,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013654.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dd55011fbcbac0.webp,Concepcion,San Pablo,121.340567596,14.0847994801
